order_id,order_date,product_id,product_name,category,quantity,price,total_price,customer_id,customer_region
5970,2023-11-29,137,Tesoura de Poda 137,Jardinagem,4,157.57,630.28,278,Sudeste
5971,2023-07-27,805,Raquete 805,Esportes,1,393.27,393.27,41,Norte
5972,2023-02-15,108,Tapete Automotivo 108,Automotivo,3,405.42,1216.26,171,Sudeste
5973,2023-05-24,166,Pelúcia 166,Brinquedos,3,263.86,791.58,369,Norte
5974,2023-01-26,189,Terra Adubada 189,Jardinagem,1,47.65,47.65,92,Sudeste
5975,2023-06-27,301,Tapete Automotivo 301,Automotivo,2,260.59,521.18,460,Sudeste
5976,2023-08-23,683,Bermuda 683,Roupas,4,353.19,1412.76,333,Centro-Oeste
5977,2023-06-26,19,Teclado 19,Eletrônicos,3,303.49,910.47,379,Sul
5978,2023-11-27,213,Macarrão 213,Alimentos,2,133.13,266.26,152,Centro-Oeste
5979,2023-06-04,55,Lâmpada 55,Automotivo,4,243.46,973.84,215,Centro-Oeste
5980,2023-04-30,902,Biografia 902,Livros,5,227.44,1137.2,289,Sudeste
5981,2023-10-28,434,Câmera 434,Eletrônicos,4,73.81,295.24,239,Sudeste
5982,2023-06-15,416,Chocolate 416,Alimentos,4,166.47,665.88,429,Sudeste
5983,2023-02-20,805,Raquete 805,Esportes,3,393.27,1179.81,212,Sudeste
5984,2023-04-13,948,Chocolate 948,Alimentos,1,359.5,359.5,158,Sudeste
5985,2023-08-16,487,Jaqueta 487,Roupas,1,493.6,493.6,231,Centro-Oeste
5986,2023-11-22,44,Blocos de Montar 44,Brinquedos,1,18.48,18.48,226,Sul
5987,2023-06-27,987,Squeeze 987,Esportes,2,354.23,708.46,397,Norte
5988,2023-08-03,11,Esmalte 11,Beleza,1,167.41,167.41,140,Nordeste
5989,2023-03-23,727,Sabonete 727,Beleza,2,185.7,371.4,367,Centro-Oeste
5990,2023-11-19,947,Queijo 947,Alimentos,5,426.96,2134.8,71,Nordeste
5991,2023-02-07,524,Blusa 524,Roupas,5,183.22,916.1,106,Norte
5992,2023-10-21,287,Cama Box 287,Casa,2,360.46,720.92,282,Nordeste
5993,2023-03-20,181,Café 181,Alimentos,1,98.79,98.79,57,Nordeste
5994,2023-08-09,222,Biscoito 222,Alimentos,2,177.17,354.34,288,Sudeste
5995,2023-05-15,236,Saia 236,Roupas,4,32.85,131.4,127,Norte
5996,2023-07-08,777,Fone de Ouvido 777,Eletrônicos,1,328.12,328.12,4,Centro-Oeste
5997,2023-02-05,288,Chocolate 288,Alimentos,3,449.26,1347.78,232,Norte
5998,2023-09-22,592,Jogo de Tabuleiro 592,Brinquedos,5,315.39,1576.95,184,Nordeste
5999,2023-12-07,187,Bicicleta 187,Esportes,1,367.35,367.35,199,Nordeste
6000,2023-11-20,241,Autoajuda 241,Livros,4,262.49,1049.96,80,Sudeste
6001,2023-09-10,259,Autoajuda 259,Livros,2,426.11,852.22,30,Nordeste
6002,2023-02-27,243,GPS 243,Automotivo,1,194.11,194.11,352,Sudeste
6003,2023-04-07,27,Cadeira 27,Casa,2,291.06,582.12,179,Nordeste
6004,2023-08-14,47,Cama Box 47,Casa,5,201.92,1009.6,275,Norte
6005,2023-05-17,208,Esmalte 208,Beleza,2,18.82,37.64,58,Centro-Oeste
6006,2023-08-19,647,Shorts 647,Roupas,2,182.54,365.08,208,Centro-Oeste
6007,2023-08-27,343,Camiseta Esportiva 343,Esportes,5,418.61,2093.05,444,Norte
6008,2023-06-10,73,Luvas 73,Esportes,1,291.71,291.71,448,Centro-Oeste
6009,2023-01-31,336,Arroz 336,Alimentos,4,122.73,490.92,441,Norte
6010,2023-05-15,986,Cadeira 986,Casa,1,420.08,420.08,310,Centro-Oeste
6011,2023-02-19,7,GPS 7,Automotivo,3,494.64,1483.92,171,Sudeste
6012,2023-08-24,232,Ficção Científica 232,Livros,3,88.38,265.14,450,Centro-Oeste
6013,2023-09-01,702,Halter 702,Esportes,4,422.58,1690.32,27,Nordeste
6014,2023-06-28,896,Fantasia 896,Livros,2,271.29,542.58,257,Sul
6015,2023-01-21,142,Mouse 142,Eletrônicos,5,18.0,90.0,186,Sul
6016,2023-10-10,102,Creme Facial 102,Beleza,2,188.12,376.24,146,Sul
6017,2023-04-10,551,Blusa 551,Roupas,1,442.68,442.68,174,Nordeste
6018,2023-03-10,364,Base 364,Beleza,2,131.94,263.88,74,Sudeste
6019,2023-10-05,58,Macarrão 58,Alimentos,5,495.06,2475.3,29,Nordeste
6020,2023-09-25,197,Luvas de Jardim 197,Jardinagem,3,462.0,1386.0,385,Norte
6021,2023-02-22,848,Sofá 848,Casa,1,145.06,145.06,132,Sul
6022,2023-03-30,356,Pião 356,Brinquedos,1,139.63,139.63,231,Centro-Oeste
6023,2023-02-15,614,GPS 614,Automotivo,2,16.68,33.36,386,Nordeste
6024,2023-07-30,556,Suco 556,Alimentos,3,104.05,312.15,344,Norte
6025,2023-11-09,649,Pião 649,Brinquedos,2,369.3,738.6,227,Norte
6026,2023-07-01,65,Didático 65,Livros,1,216.83,216.83,2,Sul
6027,2023-10-11,181,Café 181,Alimentos,1,98.79,98.79,382,Norte
6028,2023-02-03,18,Livro Infantil 18,Livros,2,348.8,697.6,317,Centro-Oeste
6029,2023-04-19,388,Patinete 388,Brinquedos,4,308.04,1232.16,266,Centro-Oeste
6030,2023-11-01,519,Lâmpada 519,Automotivo,2,398.08,796.16,195,Norte
6031,2023-09-17,884,Condicionador 884,Beleza,1,103.59,103.59,281,Sudeste
6032,2023-06-01,691,Tablet 691,Eletrônicos,2,266.54,533.08,448,Centro-Oeste
6033,2023-05-23,373,Sofá 373,Casa,2,73.69,147.38,357,Centro-Oeste
6034,2023-10-13,266,Bermuda 266,Roupas,5,136.33,681.65,132,Sul
6035,2023-01-11,930,Bola de Futebol 930,Esportes,4,311.68,1246.72,308,Nordeste
6036,2023-06-18,556,Suco 556,Alimentos,1,104.05,104.05,184,Nordeste
6037,2023-03-09,548,Sofá 548,Casa,4,191.14,764.56,247,Nordeste
6038,2023-11-22,141,Pelúcia 141,Brinquedos,1,62.56,62.56,407,Centro-Oeste
6039,2023-10-18,93,Luvas de Jardim 93,Jardinagem,2,448.93,897.86,376,Norte
6040,2023-06-20,13,Condicionador 13,Beleza,3,446.34,1339.02,296,Norte
6041,2023-11-14,325,Autoajuda 325,Livros,3,210.44,631.32,218,Norte
6042,2023-07-17,170,Leite 170,Alimentos,4,313.08,1252.32,161,Norte
6043,2023-04-29,960,Mangueira 960,Jardinagem,3,205.74,617.22,173,Norte
6044,2023-04-11,905,Blusa 905,Roupas,3,247.25,741.75,456,Sudeste
6045,2023-08-03,200,Jogo de Tabuleiro 200,Brinquedos,1,474.1,474.1,144,Norte
6046,2023-06-08,946,Blocos de Montar 946,Brinquedos,3,150.23,450.69,284,Centro-Oeste
6047,2023-09-22,703,Mangueira 703,Jardinagem,2,474.29,948.58,40,Norte
6048,2023-05-17,922,Biscoito 922,Alimentos,3,327.66,982.98,299,Nordeste
6049,2023-04-06,925,Shampoo 925,Beleza,3,20.34,61.02,347,Sul
6050,2023-11-25,852,Camiseta 852,Roupas,2,76.97,153.94,407,Centro-Oeste
6051,2023-02-23,861,Cortador de Grama 861,Jardinagem,4,137.27,549.08,479,Centro-Oeste
6052,2023-10-05,75,Livro Infantil 75,Livros,5,200.87,1004.35,379,Sul
6053,2023-01-28,163,Luvas 163,Esportes,2,146.27,292.54,347,Sul
6054,2023-05-20,24,Shorts 24,Roupas,3,133.29,399.87,156,Sul
6055,2023-11-07,395,Calça Jeans 395,Roupas,4,64.61,258.44,485,Sudeste
6056,2023-04-08,248,Luminária 248,Casa,2,61.06,122.12,451,Sul
6057,2023-10-31,446,Caixa de Som 446,Eletrônicos,3,73.71,221.13,500,Norte
6058,2023-04-18,540,Kit Ferramentas 540,Automotivo,2,240.36,480.72,387,Nordeste
6059,2023-02-02,173,Boné 173,Esportes,2,83.56,167.12,409,Norte
6060,2023-08-23,299,Quebra-cabeça 299,Brinquedos,4,177.21,708.84,281,Sudeste
6061,2023-10-11,661,Calota 661,Automotivo,2,77.75,155.5,397,Norte
6062,2023-10-16,834,Estante 834,Casa,2,451.43,902.86,58,Centro-Oeste
6063,2023-02-10,955,Tênis de Corrida 955,Esportes,2,112.82,225.64,436,Sudeste
6064,2023-02-05,103,Armário 103,Casa,1,157.5,157.5,180,Sul
6065,2023-08-09,980,Squeeze 980,Esportes,1,193.98,193.98,298,Centro-Oeste
6066,2023-11-20,572,Luminária 572,Casa,4,303.88,1215.52,448,Centro-Oeste
6067,2023-11-17,893,Autoajuda 893,Livros,1,339.57,339.57,76,Norte
6068,2023-06-06,269,Chocolate 269,Alimentos,4,272.49,1089.96,279,Sudeste
6069,2023-09-29,896,Fantasia 896,Livros,4,271.29,1085.16,104,Sul
6070,2023-07-22,586,Creme Facial 586,Beleza,2,96.42,192.84,437,Norte
6071,2023-08-03,534,Feijão 534,Alimentos,3,357.1,1071.3,93,Nordeste
6072,2023-03-13,549,Shorts 549,Roupas,5,130.8,654.0,494,Norte
6073,2023-03-18,69,Adubo 69,Jardinagem,3,204.56,613.68,411,Nordeste
6074,2023-12-18,956,Caixa de Som 956,Eletrônicos,1,90.55,90.55,288,Sudeste
6075,2023-03-07,221,Perfume 221,Beleza,3,64.77,194.31,6,Sudeste
6076,2023-01-10,351,Mouse 351,Eletrônicos,4,464.85,1859.4,301,Nordeste
6077,2023-10-28,828,Sementes 828,Jardinagem,4,54.24,216.96,487,Norte
6078,2023-09-24,881,Sofá 881,Casa,4,31.31,125.24,275,Norte
6079,2023-05-22,708,Capa de Banco 708,Automotivo,2,187.32,374.64,26,Nordeste
6080,2023-01-30,743,Vaso de Planta 743,Jardinagem,3,477.04,1431.12,337,Nordeste
6081,2023-05-15,733,Leite 733,Alimentos,3,248.14,744.42,135,Norte
6082,2023-10-29,364,Base 364,Beleza,4,131.94,527.76,22,Nordeste
6083,2023-09-15,157,Filtro de Ar 157,Automotivo,3,397.92,1193.76,298,Centro-Oeste
6084,2023-01-31,569,Tablet 569,Eletrônicos,1,157.5,157.5,492,Norte
6085,2023-02-12,753,Squeeze 753,Esportes,1,298.77,298.77,277,Sul
6086,2023-08-04,472,Luminária 472,Casa,2,462.45,924.9,312,Centro-Oeste
6087,2023-08-28,184,Teclado 184,Eletrônicos,4,134.42,537.68,310,Centro-Oeste
6088,2023-03-09,459,Calota 459,Automotivo,3,352.47,1057.41,487,Norte
6089,2023-08-30,942,Smartwatch 942,Eletrônicos,4,286.71,1146.84,329,Sudeste
6090,2023-05-02,934,Patinete 934,Brinquedos,2,309.84,619.68,99,Centro-Oeste
6091,2023-02-20,797,Camisa Polo 797,Roupas,4,26.23,104.92,324,Norte
6092,2023-11-15,355,Ficção Científica 355,Livros,3,381.95,1145.85,130,Sul
6093,2023-03-25,418,Fantasia 418,Livros,1,454.87,454.87,341,Nordeste
6094,2023-11-29,749,Shampoo 749,Beleza,2,129.06,258.12,315,Nordeste
6095,2023-08-19,820,Squeeze 820,Esportes,5,283.22,1416.1,129,Sudeste
6096,2023-06-28,35,Tapete Automotivo 35,Automotivo,4,45.72,182.88,3,Sudeste
6097,2023-04-19,597,Regador 597,Jardinagem,1,411.25,411.25,276,Centro-Oeste
6098,2023-11-28,174,Batom 174,Beleza,1,297.94,297.94,190,Sudeste
6099,2023-04-20,927,Rack 927,Casa,1,364.68,364.68,39,Norte
6100,2023-03-29,685,Sofá 685,Casa,3,22.72,68.16,129,Sudeste
6101,2023-02-13,706,Didático 706,Livros,1,101.23,101.23,225,Sudeste
6102,2023-01-18,110,Tapete Automotivo 110,Automotivo,3,431.9,1295.7,150,Sudeste
6103,2023-03-11,813,Vaso de Planta 813,Jardinagem,3,157.24,471.72,213,Nordeste
6104,2023-11-06,689,Ficção Científica 689,Livros,3,370.58,1111.74,482,Norte
6105,2023-05-09,493,Filtro de Ar 493,Automotivo,2,27.73,55.46,447,Centro-Oeste
6106,2023-04-04,27,Cadeira 27,Casa,5,291.06,1455.3,237,Sul
6107,2023-10-01,744,Condicionador 744,Beleza,3,188.35,565.05,423,Norte
6108,2023-12-08,717,Suco 717,Alimentos,1,414.79,414.79,170,Sul
6109,2023-10-25,337,Bola 337,Brinquedos,4,103.28,413.12,253,Centro-Oeste
6110,2023-10-23,450,Notebook 450,Eletrônicos,4,426.69,1706.76,66,Centro-Oeste
6111,2023-01-14,364,Base 364,Beleza,2,131.94,263.88,293,Nordeste
6112,2023-05-13,881,Sofá 881,Casa,2,31.31,62.62,271,Nordeste
6113,2023-05-07,569,Tablet 569,Eletrônicos,3,157.5,472.5,401,Sudeste
6114,2023-07-30,463,Óleo de Motor 463,Automotivo,2,8.0,16.0,221,Sul
6115,2023-10-27,420,Shampoo 420,Beleza,4,194.84,779.36,1,Nordeste
6116,2023-01-19,348,Cama Box 348,Casa,5,344.15,1720.75,322,Sudeste
6117,2023-11-25,32,Kit Ferramentas 32,Automotivo,5,372.62,1863.1,475,Centro-Oeste
6118,2023-07-25,617,Câmera 617,Eletrônicos,5,374.58,1872.9,401,Sudeste
6119,2023-03-08,428,HQ 428,Livros,3,89.74,269.22,245,Sul
6120,2023-09-01,359,Camisa Polo 359,Roupas,5,92.66,463.3,32,Norte
6121,2023-05-24,476,Azeite 476,Alimentos,1,427.07,427.07,245,Sul
6122,2023-11-24,961,Squeeze 961,Esportes,1,54.86,54.86,470,Nordeste
6123,2023-07-09,323,Mouse 323,Eletrônicos,4,210.14,840.56,493,Centro-Oeste
6124,2023-11-07,793,Leite 793,Alimentos,1,253.37,253.37,384,Sudeste
6125,2023-11-06,602,Poltrona 602,Casa,4,10.95,43.8,450,Centro-Oeste
6126,2023-06-10,899,Mangueira 899,Jardinagem,1,208.53,208.53,381,Norte
6127,2023-04-16,423,Tênis de Corrida 423,Esportes,1,483.11,483.11,337,Nordeste
6128,2023-12-24,729,Vaso de Planta 729,Jardinagem,3,457.08,1371.24,315,Nordeste
6129,2023-11-17,636,Cadeira 636,Casa,3,92.45,277.35,163,Norte
6130,2023-03-24,922,Biscoito 922,Alimentos,4,327.66,1310.64,277,Sul
6131,2023-08-30,86,Sofá 86,Casa,4,157.52,630.08,134,Sul
6132,2023-12-15,833,Condicionador 833,Beleza,4,278.74,1114.96,328,Norte
6133,2023-07-31,560,Creme Facial 560,Beleza,2,58.0,116.0,314,Nordeste
6134,2023-08-08,970,Queijo 970,Alimentos,3,264.97,794.91,255,Sudeste
6135,2023-08-29,479,Sementes 479,Jardinagem,2,41.62,83.24,369,Norte
6136,2023-07-20,401,Notebook 401,Eletrônicos,3,197.37,592.11,372,Sudeste
6137,2023-02-07,436,Pelúcia 436,Brinquedos,1,449.42,449.42,349,Sul
6138,2023-09-26,995,Calça Jeans 995,Roupas,2,453.79,907.58,187,Sudeste
6139,2023-01-15,132,Lâmpada 132,Automotivo,4,466.7,1866.8,451,Sul
6140,2023-09-02,743,Vaso de Planta 743,Jardinagem,5,477.04,2385.2,264,Norte
6141,2023-01-25,57,Luvas 57,Esportes,2,113.67,227.34,403,Centro-Oeste
6142,2023-10-24,165,Terra Adubada 165,Jardinagem,3,498.57,1495.71,90,Centro-Oeste
6143,2023-12-03,326,História 326,Livros,2,455.76,911.52,312,Centro-Oeste
6144,2023-12-21,304,Romance 304,Livros,4,27.36,109.44,428,Sul
6145,2023-01-05,199,Patinete 199,Brinquedos,5,396.06,1980.3,415,Sul
6146,2023-01-02,386,Pião 386,Brinquedos,1,257.73,257.73,232,Norte
6147,2023-12-22,535,GPS 535,Automotivo,4,283.54,1134.16,402,Sudeste
6148,2023-04-04,778,Macarrão 778,Alimentos,2,158.42,316.84,437,Norte
6149,2023-06-24,164,Câmera 164,Eletrônicos,2,372.76,745.52,100,Sudeste
6150,2023-09-11,111,Capa de Banco 111,Automotivo,3,244.83,734.49,361,Centro-Oeste
6151,2023-06-27,615,Tapete Automotivo 615,Automotivo,3,385.84,1157.52,448,Centro-Oeste
6152,2023-10-26,883,Halter 883,Esportes,2,143.03,286.06,170,Sul
6153,2023-06-22,764,HQ 764,Livros,4,417.34,1669.36,304,Sudeste
6154,2023-09-13,176,Calça Jeans 176,Roupas,1,394.9,394.9,214,Nordeste
6155,2023-02-05,373,Sofá 373,Casa,3,73.69,221.07,222,Centro-Oeste
6156,2023-12-09,351,Mouse 351,Eletrônicos,1,464.85,464.85,240,Sul
6157,2023-05-06,767,Câmera 767,Eletrônicos,3,129.25,387.75,202,Nordeste
6158,2023-06-02,123,Rack 123,Casa,5,196.13,980.65,408,Nordeste
6159,2023-02-06,43,Blocos de Montar 43,Brinquedos,2,187.42,374.84,354,Sul
6160,2023-07-15,652,Romance 652,Livros,3,85.89,257.67,133,Sul
6161,2023-01-19,8,Condicionador 8,Beleza,1,114.95,114.95,295,Centro-Oeste
6162,2023-06-16,994,Fone de Ouvido 994,Eletrônicos,4,230.81,923.24,291,Norte
6163,2023-05-22,341,Arroz 341,Alimentos,1,82.7,82.7,428,Sul
6164,2023-08-11,521,Suspense 521,Livros,5,372.82,1864.1,417,Centro-Oeste
6165,2023-05-14,925,Shampoo 925,Beleza,3,20.34,61.02,130,Sul
6166,2023-12-26,129,Café 129,Alimentos,2,57.99,115.98,308,Nordeste
6167,2023-11-15,75,Livro Infantil 75,Livros,5,200.87,1004.35,20,Centro-Oeste
6168,2023-05-28,370,Protetor Solar 370,Beleza,2,171.79,343.58,55,Centro-Oeste
6169,2023-10-20,885,Estante 885,Casa,1,40.08,40.08,296,Norte
6170,2023-04-26,777,Fone de Ouvido 777,Eletrônicos,5,328.12,1640.6,448,Centro-Oeste
6171,2023-10-11,838,Esmalte 838,Beleza,2,468.99,937.98,32,Norte
6172,2023-11-23,367,Tapete Automotivo 367,Automotivo,4,290.86,1163.44,12,Norte
6173,2023-03-09,99,Boneca 99,Brinquedos,4,440.71,1762.84,113,Nordeste
6174,2023-10-17,188,Autoajuda 188,Livros,3,12.28,36.84,459,Norte
6175,2023-08-05,546,Smartwatch 546,Eletrônicos,2,435.99,871.98,286,Sul
6176,2023-05-12,814,Blocos de Montar 814,Brinquedos,4,377.4,1509.6,354,Sul
6177,2023-01-08,89,Feijão 89,Alimentos,4,167.15,668.6,490,Sul
6178,2023-04-02,78,Autoajuda 78,Livros,5,99.63,498.15,74,Sudeste
6179,2023-10-28,580,Óleo de Motor 580,Automotivo,2,393.0,786.0,209,Sul
6180,2023-12-29,527,Óleo de Motor 527,Automotivo,1,212.99,212.99,389,Sudeste
6181,2023-06-21,892,Bateria 892,Automotivo,2,222.85,445.7,160,Sul
6182,2023-04-09,317,Protetor Solar 317,Beleza,3,214.1,642.3,10,Centro-Oeste
6183,2023-03-07,198,Boné 198,Esportes,2,108.07,216.14,94,Sudeste
6184,2023-01-28,788,Poltrona 788,Casa,2,433.54,867.08,52,Sul
6185,2023-04-02,354,Camisa Polo 354,Roupas,3,471.39,1414.17,366,Sul
6186,2023-01-13,471,Arroz 471,Alimentos,5,478.83,2394.15,38,Nordeste
6187,2023-12-09,848,Sofá 848,Casa,3,145.06,435.18,397,Norte
6188,2023-08-10,982,Tapete 982,Casa,3,173.19,519.57,202,Nordeste
6189,2023-10-19,350,Macarrão 350,Alimentos,5,244.63,1223.15,180,Sul
6190,2023-04-16,716,Jaqueta 716,Roupas,5,8.18,40.9,94,Sudeste
6191,2023-01-16,673,Livro Infantil 673,Livros,5,107.87,539.35,382,Norte
6192,2023-08-28,615,Tapete Automotivo 615,Automotivo,5,385.84,1929.2,420,Sudeste
6193,2023-11-07,116,Chocolate 116,Alimentos,1,470.5,470.5,199,Nordeste
6194,2023-05-02,376,Creme Facial 376,Beleza,3,61.46,184.38,428,Sul
6195,2023-12-10,100,Condicionador 100,Beleza,5,153.69,768.45,494,Norte
6196,2023-12-20,728,Caixa de Som 728,Eletrônicos,4,163.5,654.0,15,Sudeste
6197,2023-05-18,871,Casaco 871,Roupas,1,44.68,44.68,260,Sudeste
6198,2023-07-09,589,Sabonete 589,Beleza,1,159.26,159.26,280,Norte
6199,2023-07-19,397,Blocos de Montar 397,Brinquedos,5,461.84,2309.2,114,Sul
6200,2023-05-21,402,Suspense 402,Livros,5,314.2,1571.0,144,Norte
6201,2023-06-02,576,Sofá 576,Casa,1,457.89,457.89,67,Sudeste
6202,2023-10-30,636,Cadeira 636,Casa,2,92.45,184.9,285,Centro-Oeste
6203,2023-12-02,630,Óleo de Motor 630,Automotivo,1,285.75,285.75,425,Nordeste
6204,2023-09-04,316,Biscoito 316,Alimentos,4,138.83,555.32,94,Sudeste
6205,2023-04-16,768,Squeeze 768,Esportes,5,307.13,1535.65,278,Sudeste
6206,2023-11-12,415,Base 415,Beleza,2,228.73,457.46,415,Sul
6207,2023-10-21,781,GPS 781,Automotivo,1,303.48,303.48,35,Sudeste
6208,2023-10-06,43,Blocos de Montar 43,Brinquedos,2,187.42,374.84,289,Sudeste
6209,2023-06-04,846,Bola 846,Brinquedos,1,436.24,436.24,264,Norte
6210,2023-10-07,896,Fantasia 896,Livros,5,271.29,1356.45,105,Nordeste
6211,2023-02-06,827,Bateria 827,Automotivo,3,482.69,1448.07,361,Centro-Oeste
6212,2023-03-24,888,Casaco 888,Roupas,4,218.13,872.52,459,Norte
6213,2023-12-15,899,Mangueira 899,Jardinagem,4,208.53,834.12,317,Centro-Oeste
6214,2023-07-15,646,Boné 646,Esportes,3,27.94,83.82,224,Norte
6215,2023-08-03,32,Kit Ferramentas 32,Automotivo,1,372.62,372.62,388,Sudeste
6216,2023-04-29,158,Feijão 158,Alimentos,2,204.26,408.52,426,Sul
6217,2023-03-13,501,Halter 501,Esportes,4,5.2,20.8,274,Sul
6218,2023-06-28,285,Bicicleta 285,Esportes,4,332.99,1331.96,77,Norte
6219,2023-09-22,486,Pelúcia 486,Brinquedos,3,379.65,1138.95,123,Nordeste
6220,2023-07-17,742,Casaco 742,Roupas,2,61.06,122.12,2,Sul
6221,2023-10-16,952,Notebook 952,Eletrônicos,3,475.11,1425.33,235,Sul
6222,2023-09-17,807,Esmalte 807,Beleza,1,113.41,113.41,422,Nordeste
6223,2023-02-21,751,Leite 751,Alimentos,5,66.66,333.3,370,Centro-Oeste
6224,2023-01-27,688,Teclado 688,Eletrônicos,4,170.08,680.32,20,Centro-Oeste
6225,2023-04-17,767,Câmera 767,Eletrônicos,4,129.25,517.0,193,Centro-Oeste
6226,2023-11-19,988,Mouse 988,Eletrônicos,3,106.29,318.87,169,Sul
6227,2023-05-03,351,Mouse 351,Eletrônicos,2,464.85,929.7,437,Norte
6228,2023-11-13,184,Teclado 184,Eletrônicos,1,134.42,134.42,331,Nordeste
6229,2023-07-15,117,Armário 117,Casa,2,407.44,814.88,92,Sudeste
6230,2023-04-10,853,Calota 853,Automotivo,3,18.01,54.03,351,Sudeste
6231,2023-10-21,30,Camiseta Esportiva 30,Esportes,5,453.75,2268.75,340,Sul
6232,2023-01-23,470,Shampoo 470,Beleza,3,488.4,1465.2,53,Centro-Oeste
6233,2023-09-27,310,Sabonete 310,Beleza,3,402.88,1208.64,364,Centro-Oeste
6234,2023-10-23,114,Raquete 114,Esportes,2,372.29,744.58,301,Nordeste
6235,2023-12-11,121,Suco 121,Alimentos,3,101.6,304.8,492,Norte
6236,2023-10-02,472,Luminária 472,Casa,2,462.45,924.9,420,Sudeste
6237,2023-01-08,942,Smartwatch 942,Eletrônicos,5,286.71,1433.55,45,Norte
6238,2023-03-05,957,Vestido 957,Roupas,4,46.53,186.12,226,Sul
6239,2023-08-30,732,Luminária 732,Casa,2,183.95,367.9,493,Centro-Oeste
6240,2023-05-04,11,Esmalte 11,Beleza,4,167.41,669.64,224,Norte
6241,2023-11-07,50,Pião 50,Brinquedos,1,472.09,472.09,195,Norte
6242,2023-08-21,552,Smartphone 552,Eletrônicos,4,27.94,111.76,382,Norte
6243,2023-03-05,338,Cama Box 338,Casa,3,370.87,1112.61,107,Sudeste
6244,2023-10-30,387,Café 387,Alimentos,2,492.79,985.58,467,Norte
6245,2023-11-16,633,Luvas de Jardim 633,Jardinagem,1,37.5,37.5,272,Sul
6246,2023-04-07,165,Terra Adubada 165,Jardinagem,4,498.57,1994.28,474,Norte
6247,2023-02-05,995,Calça Jeans 995,Roupas,4,453.79,1815.16,470,Nordeste
6248,2023-02-04,679,Short Esportivo 679,Esportes,2,120.97,241.94,96,Centro-Oeste
6249,2023-01-17,108,Tapete Automotivo 108,Automotivo,4,405.42,1621.68,84,Sudeste
6250,2023-02-14,445,Sementes 445,Jardinagem,4,167.63,670.52,7,Nordeste
6251,2023-03-31,520,Ficção Científica 520,Livros,4,197.78,791.12,56,Nordeste
6252,2023-08-28,778,Macarrão 778,Alimentos,4,158.42,633.68,27,Nordeste
6253,2023-03-31,150,Suco 150,Alimentos,4,77.47,309.88,449,Sudeste
6254,2023-06-25,797,Camisa Polo 797,Roupas,2,26.23,52.46,173,Norte
6255,2023-08-16,604,Leite 604,Alimentos,4,386.36,1545.44,347,Sul
6256,2023-10-09,229,Condicionador 229,Beleza,2,363.17,726.34,183,Sudeste
6257,2023-08-03,799,Óleo de Motor 799,Automotivo,5,43.64,218.2,469,Centro-Oeste
6258,2023-06-20,823,Kit Ferramentas 823,Automotivo,1,182.98,182.98,354,Sul
6259,2023-09-21,590,Lâmpada 590,Automotivo,5,478.29,2391.45,301,Nordeste
6260,2023-04-26,16,Leite 16,Alimentos,1,348.95,348.95,256,Sul
6261,2023-06-18,9,Suspense 9,Livros,1,143.71,143.71,409,Norte
6262,2023-02-20,747,Sementes 747,Jardinagem,3,345.52,1036.56,470,Nordeste
6263,2023-07-14,38,Suspense 38,Livros,4,86.14,344.56,93,Nordeste
6264,2023-03-30,655,Condicionador 655,Beleza,2,378.8,757.6,210,Centro-Oeste
6265,2023-04-29,404,Rack 404,Casa,1,335.27,335.27,241,Sudeste
6266,2023-10-19,584,Sementes 584,Jardinagem,3,445.1,1335.3,25,Sudeste
6267,2023-09-13,254,Luvas 254,Esportes,1,375.21,375.21,271,Nordeste
6268,2023-12-13,316,Biscoito 316,Alimentos,3,138.83,416.49,290,Sul
6269,2023-11-13,306,Autoajuda 306,Livros,3,222.47,667.41,224,Norte
6270,2023-10-17,881,Sofá 881,Casa,1,31.31,31.31,277,Sul
6271,2023-06-24,517,Romance 517,Livros,2,418.73,837.46,216,Centro-Oeste
6272,2023-03-14,2,Livro Infantil 2,Livros,3,62.15,186.45,474,Norte
6273,2023-11-27,617,Câmera 617,Eletrônicos,1,374.58,374.58,112,Norte
6274,2023-04-15,101,Cortador de Grama 101,Jardinagem,1,28.73,28.73,270,Sudeste
6275,2023-03-24,943,Shorts 943,Roupas,1,297.29,297.29,118,Centro-Oeste
6276,2023-06-07,756,Bateria 756,Automotivo,5,42.13,210.65,114,Sul
6277,2023-06-18,346,Sofá 346,Casa,1,171.57,171.57,321,Sudeste
6278,2023-03-11,718,Smartphone 718,Eletrônicos,5,339.05,1695.25,458,Centro-Oeste
6279,2023-08-22,535,GPS 535,Automotivo,4,283.54,1134.16,173,Norte
6280,2023-05-06,727,Sabonete 727,Beleza,1,185.7,185.7,196,Norte
6281,2023-02-09,438,Sofá 438,Casa,3,352.3,1056.9,164,Norte
6282,2023-05-16,351,Mouse 351,Eletrônicos,1,464.85,464.85,310,Centro-Oeste
6283,2023-09-17,492,Luvas 492,Esportes,3,29.67,89.01,438,Nordeste
6284,2023-04-29,12,Óleo de Motor 12,Automotivo,2,370.38,740.76,75,Sudeste
6285,2023-07-28,47,Cama Box 47,Casa,1,201.92,201.92,338,Centro-Oeste
6286,2023-10-28,490,Romance 490,Livros,1,314.46,314.46,422,Nordeste
6287,2023-10-13,235,Camiseta Esportiva 235,Esportes,2,367.02,734.04,246,Norte
